Temperature,Year,Month,Country,ISO3
19.0838, 1949, Sep, Afghanistan, AFG
10.5157, 1949, Oct, Afghanistan, AFG
4.28205, 1949, Nov, Afghanistan, AFG
2.17731, 1949, Dec, Afghanistan, AFG
-1.2277, 1950, Jan, Afghanistan, AFG
-1.0584, 1950, Feb, Afghanistan, AFG
6.79904, 1950, Mar, Afghanistan, AFG
10.7827, 1950, Apr, Afghanistan, AFG
18.437, 1950, May, Afghanistan, AFG
22.8049, 1950, Jun, Afghanistan, AFG
25.3404, 1950, Jul, Afghanistan, AFG
23.6132, 1950, Aug, Afghanistan, AFG
17.716, 1950, Sep, Afghanistan, AFG
13.1569, 1950, Oct, Afghanistan, AFG
3.99123, 1950, Nov, Afghanistan, AFG
-0.9169, 1950, Dec, Afghanistan, AFG
-0.1929, 1951, Jan, Afghanistan, AFG
-0.2676, 1951, Feb, Afghanistan, AFG
5.92523, 1951, Mar, Afghanistan, AFG
12.0127, 1951, Apr, Afghanistan, AFG
18.1885, 1951, May, Afghanistan, AFG
21.1288, 1951, Jun, Afghanistan, AFG
24.584, 1951, Jul, Afghanistan, AFG
23.4424, 1951, Aug, Afghanistan, AFG
19.9296, 1951, Sep, Afghanistan, AFG
15.3455, 1951, Oct, Afghanistan, AFG
7.23615, 1951, Nov, Afghanistan, AFG
4.43303, 1951, Dec, Afghanistan, AFG
0.86158, 1952, Jan, Afghanistan, AFG
4.60977, 1952, Feb, Afghanistan, AFG
7.31331, 1952, Mar, Afghanistan, AFG
14.0326, 1952, Apr, Afghanistan, AFG
17.8433, 1952, May, Afghanistan, AFG
23.1839, 1952, Jun, Afghanistan, AFG
25.0373, 1952, Jul, Afghanistan, AFG
23.4165, 1952, Aug, Afghanistan, AFG
18.3596, 1952, Sep, Afghanistan, AFG
12.3721, 1952, Oct, Afghanistan, AFG
5.03977, 1952, Nov, Afghanistan, AFG
1.59314, 1952, Dec, Afghanistan, AFG
1.50973, 1953, Jan, Afghanistan, AFG
5.72058, 1953, Feb, Afghanistan, AFG
8.10131, 1953, Mar, Afghanistan, AFG
13.1068, 1953, Apr, Afghanistan, AFG
18.4175, 1953, May, Afghanistan, AFG
22.9572, 1953, Jun, Afghanistan, AFG
25.7561, 1953, Jul, Afghanistan, AFG
23.5825, 1953, Aug, Afghanistan, AFG
19.0036, 1953, Sep, Afghanistan, AFG
11.7262, 1953, Oct, Afghanistan, AFG
6.31991, 1953, Nov, Afghanistan, AFG
3.06346, 1953, Dec, Afghanistan, AFG
0.42489, 1954, Jan, Afghanistan, AFG
1.52272, 1954, Feb, Afghanistan, AFG
6.27375, 1954, Mar, Afghanistan, AFG
13.1461, 1954, Apr, Afghanistan, AFG
18.6342, 1954, May, Afghanistan, AFG
22.1899, 1954, Jun, Afghanistan, AFG
24.5508, 1954, Jul, Afghanistan, AFG
23.4269, 1954, Aug, Afghanistan, AFG
18.9816, 1954, Sep, Afghanistan, AFG
12.2325, 1954, Oct, Afghanistan, AFG
6.1569, 1954, Nov, Afghanistan, AFG
1.49886, 1954, Dec, Afghanistan, AFG
0.91587, 1955, Jan, Afghanistan, AFG
4.93537, 1955, Feb, Afghanistan, AFG
8.69604, 1955, Mar, Afghanistan, AFG
11.9379, 1955, Apr, Afghanistan, AFG
16.4976, 1955, May, Afghanistan, AFG
22.3723, 1955, Jun, Afghanistan, AFG
25.3368, 1955, Jul, Afghanistan, AFG
24.6083, 1955, Aug, Afghanistan, AFG
19.5875, 1955, Sep, Afghanistan, AFG
12.0782, 1955, Oct, Afghanistan, AFG
8.12952, 1955, Nov, Afghanistan, AFG
4.20679, 1955, Dec, Afghanistan, AFG
0.03439, 1956, Jan, Afghanistan, AFG
2.94631, 1956, Feb, Afghanistan, AFG
6.85336, 1956, Mar, Afghanistan, AFG
13.427, 1956, Apr, Afghanistan, AFG
19.8369, 1956, May, Afghanistan, AFG
21.9381, 1956, Jun, Afghanistan, AFG
25.167, 1956, Jul, Afghanistan, AFG
23.014, 1956, Aug, Afghanistan, AFG
19.2898, 1956, Sep, Afghanistan, AFG
12.2006, 1956, Oct, Afghanistan, AFG
7.26875, 1956, Nov, Afghanistan, AFG
1.45349, 1956, Dec, Afghanistan, AFG
-2.0526, 1957, Jan, Afghanistan, AFG
0.29742, 1957, Feb, Afghanistan, AFG
7.3432, 1957, Mar, Afghanistan, AFG
10.5389, 1957, Apr, Afghanistan, AFG
16.4363, 1957, May, Afghanistan, AFG
21.6587, 1957, Jun, Afghanistan, AFG
24.1053, 1957, Jul, Afghanistan, AFG
22.9702, 1957, Aug, Afghanistan, AFG
17.8959, 1957, Sep, Afghanistan, AFG
12.0346, 1957, Oct, Afghanistan, AFG
5.82897, 1957, Nov, Afghanistan, AFG
2.60023, 1957, Dec, Afghanistan, AFG
3.05448, 1958, Jan, Afghanistan, AFG
3.49518, 1958, Feb, Afghanistan, AFG
9.46437, 1958, Mar, Afghanistan, AFG
14.7135, 1958, Apr, Afghanistan, AFG
16.7515, 1958, May, Afghanistan, AFG
23.1458, 1958, Jun, Afghanistan, AFG
25.629, 1958, Jul, Afghanistan, AFG
23.4849, 1958, Aug, Afghanistan, AFG
19.313, 1958, Sep, Afghanistan, AFG
12.9238, 1958, Oct, Afghanistan, AFG
4.38991, 1958, Nov, Afghanistan, AFG
3.96764, 1958, Dec, Afghanistan, AFG
0.11793, 1959, Jan, Afghanistan, AFG
0.48854, 1959, Feb, Afghanistan, AFG
7.41601, 1959, Mar, Afghanistan, AFG
14.1225, 1959, Apr, Afghanistan, AFG
17.5666, 1959, May, Afghanistan, AFG
23.0619, 1959, Jun, Afghanistan, AFG
24.2565, 1959, Jul, Afghanistan, AFG
25.02, 1959, Aug, Afghanistan, AFG
21.1999, 1959, Sep, Afghanistan, AFG
14.2654, 1959, Oct, Afghanistan, AFG
5.39484, 1959, Nov, Afghanistan, AFG
0.02274, 1959, Dec, Afghanistan, AFG
1.77321, 1960, Jan, Afghanistan, AFG
5.73581, 1960, Feb, Afghanistan, AFG
4.52724, 1960, Mar, Afghanistan, AFG
10.9987, 1960, Apr, Afghanistan, AFG
16.7012, 1960, May, Afghanistan, AFG
23.4273, 1960, Jun, Afghanistan, AFG
24.8712, 1960, Jul, Afghanistan, AFG
24.1827, 1960, Aug, Afghanistan, AFG
19.105, 1960, Sep, Afghanistan, AFG
13.118, 1960, Oct, Afghanistan, AFG
5.94564, 1960, Nov, Afghanistan, AFG
1.12189, 1960, Dec, Afghanistan, AFG
1.39097, 1961, Jan, Afghanistan, AFG
0.90369, 1961, Feb, Afghanistan, AFG
8.00043, 1961, Mar, Afghanistan, AFG
12.3588, 1961, Apr, Afghanistan, AFG
19.2618, 1961, May, Afghanistan, AFG
22.7845, 1961, Jun, Afghanistan, AFG
25.5794, 1961, Jul, Afghanistan, AFG
23.7778, 1961, Aug, Afghanistan, AFG
20.5201, 1961, Sep, Afghanistan, AFG
11.7826, 1961, Oct, Afghanistan, AFG
6.17419, 1961, Nov, Afghanistan, AFG
3.08765, 1961, Dec, Afghanistan, AFG
0.2178, 1962, Jan, Afghanistan, AFG
4.86073, 1962, Feb, Afghanistan, AFG
9.21193, 1962, Mar, Afghanistan, AFG
13.1595, 1962, Apr, Afghanistan, AFG
17.8021, 1962, May, Afghanistan, AFG
22.026, 1962, Jun, Afghanistan, AFG
25.1854, 1962, Jul, Afghanistan, AFG
23.305, 1962, Aug, Afghanistan, AFG
17.3479, 1962, Sep, Afghanistan, AFG
12.0959, 1962, Oct, Afghanistan, AFG
4.31819, 1962, Nov, Afghanistan, AFG
1.7511, 1962, Dec, Afghanistan, AFG
2.56103, 1963, Jan, Afghanistan, AFG
6.13385, 1963, Feb, Afghanistan, AFG
7.92977, 1963, Mar, Afghanistan, AFG
13.9198, 1963, Apr, Afghanistan, AFG
17.1359, 1963, May, Afghanistan, AFG
23.9893, 1963, Jun, Afghanistan, AFG
25.2344, 1963, Jul, Afghanistan, AFG
23.5669, 1963, Aug, Afghanistan, AFG
19.0576, 1963, Sep, Afghanistan, AFG
14.6614, 1963, Oct, Afghanistan, AFG
7.13441, 1963, Nov, Afghanistan, AFG
1.89387, 1963, Dec, Afghanistan, AFG
-4.1752, 1964, Jan, Afghanistan, AFG
2.35688, 1964, Feb, Afghanistan, AFG
9.31992, 1964, Mar, Afghanistan, AFG
12.6143, 1964, Apr, Afghanistan, AFG
17.8062, 1964, May, Afghanistan, AFG
22.3411, 1964, Jun, Afghanistan, AFG
24.9046, 1964, Jul, Afghanistan, AFG
24.2136, 1964, Aug, Afghanistan, AFG
18.7699, 1964, Sep, Afghanistan, AFG
10.272, 1964, Oct, Afghanistan, AFG
5.96833, 1964, Nov, Afghanistan, AFG
-1.2292, 1964, Dec, Afghanistan, AFG
1.63985, 1965, Jan, Afghanistan, AFG
2.47048, 1965, Feb, Afghanistan, AFG
7.0145, 1965, Mar, Afghanistan, AFG
11.3304, 1965, Apr, Afghanistan, AFG
17.6977, 1965, May, Afghanistan, AFG
22.2347, 1965, Jun, Afghanistan, AFG
25.015, 1965, Jul, Afghanistan, AFG
22.7714, 1965, Aug, Afghanistan, AFG
18.253, 1965, Sep, Afghanistan, AFG
15.0494, 1965, Oct, Afghanistan, AFG
8.53311, 1965, Nov, Afghanistan, AFG
1.75895, 1965, Dec, Afghanistan, AFG
3.86838, 1966, Jan, Afghanistan, AFG
6.16489, 1966, Feb, Afghanistan, AFG
7.70107, 1966, Mar, Afghanistan, AFG
12.1127, 1966, Apr, Afghanistan, AFG
17.6204, 1966, May, Afghanistan, AFG
24.0696, 1966, Jun, Afghanistan, AFG
24.5635, 1966, Jul, Afghanistan, AFG
23.668, 1966, Aug, Afghanistan, AFG
18.628, 1966, Sep, Afghanistan, AFG
12.5213, 1966, Oct, Afghanistan, AFG
4.45945, 1966, Nov, Afghanistan, AFG
2.01452, 1966, Dec, Afghanistan, AFG
-0.9853, 1967, Jan, Afghanistan, AFG
2.94731, 1967, Feb, Afghanistan, AFG
7.11538, 1967, Mar, Afghanistan, AFG
11.9819, 1967, Apr, Afghanistan, AFG
16.5862, 1967, May, Afghanistan, AFG
22.0694, 1967, Jun, Afghanistan, AFG
25.2267, 1967, Jul, Afghanistan, AFG
23.3582, 1967, Aug, Afghanistan, AFG
19.326, 1967, Sep, Afghanistan, AFG
12.5635, 1967, Oct, Afghanistan, AFG
7.83195, 1967, Nov, Afghanistan, AFG
2.27867, 1967, Dec, Afghanistan, AFG
0.55694, 1968, Jan, Afghanistan, AFG
0.78499, 1968, Feb, Afghanistan, AFG
8.14769, 1968, Mar, Afghanistan, AFG
12.513, 1968, Apr, Afghanistan, AFG
16.1739, 1968, May, Afghanistan, AFG
22.8904, 1968, Jun, Afghanistan, AFG
24.5566, 1968, Jul, Afghanistan, AFG
23.2978, 1968, Aug, Afghanistan, AFG
18.8128, 1968, Sep, Afghanistan, AFG
12.7116, 1968, Oct, Afghanistan, AFG
7.25261, 1968, Nov, Afghanistan, AFG
2.68499, 1968, Dec, Afghanistan, AFG
-2.1458, 1969, Jan, Afghanistan, AFG
-0.7672, 1969, Feb, Afghanistan, AFG
9.85155, 1969, Mar, Afghanistan, AFG
12.5468, 1969, Apr, Afghanistan, AFG
16.9918, 1969, May, Afghanistan, AFG
22.7441, 1969, Jun, Afghanistan, AFG
25.014, 1969, Jul, Afghanistan, AFG
23.0249, 1969, Aug, Afghanistan, AFG
18.1749, 1969, Sep, Afghanistan, AFG
13.9014, 1969, Oct, Afghanistan, AFG
5.86665, 1969, Nov, Afghanistan, AFG
4.68552, 1969, Dec, Afghanistan, AFG
0.58862, 1970, Jan, Afghanistan, AFG
4.26148, 1970, Feb, Afghanistan, AFG
6.72276, 1970, Mar, Afghanistan, AFG
14.7613, 1970, Apr, Afghanistan, AFG
19.6323, 1970, May, Afghanistan, AFG
23.2675, 1970, Jun, Afghanistan, AFG
24.5474, 1970, Jul, Afghanistan, AFG
25.4214, 1970, Aug, Afghanistan, AFG
18.986, 1970, Sep, Afghanistan, AFG
13.6955, 1970, Oct, Afghanistan, AFG
7.59327, 1970, Nov, Afghanistan, AFG
2.08776, 1970, Dec, Afghanistan, AFG
-1.0926, 1971, Jan, Afghanistan, AFG
3.10182, 1971, Feb, Afghanistan, AFG
8.94683, 1971, Mar, Afghanistan, AFG
14.4163, 1971, Apr, Afghanistan, AFG
19.986, 1971, May, Afghanistan, AFG
24.0572, 1971, Jun, Afghanistan, AFG
24.8358, 1971, Jul, Afghanistan, AFG
23.6402, 1971, Aug, Afghanistan, AFG
17.9819, 1971, Sep, Afghanistan, AFG
12.7256, 1971, Oct, Afghanistan, AFG
8.42131, 1971, Nov, Afghanistan, AFG
4.5121, 1971, Dec, Afghanistan, AFG
-1.7772, 1972, Jan, Afghanistan, AFG
-3.7988, 1972, Feb, Afghanistan, AFG
5.87105, 1972, Mar, Afghanistan, AFG
12.6515, 1972, Apr, Afghanistan, AFG
16.7256, 1972, May, Afghanistan, AFG
22.4547, 1972, Jun, Afghanistan, AFG
23.4639, 1972, Jul, Afghanistan, AFG
21.305, 1972, Aug, Afghanistan, AFG
18.1977, 1972, Sep, Afghanistan, AFG
12.7459, 1972, Oct, Afghanistan, AFG
8.04042, 1972, Nov, Afghanistan, AFG
0.46644, 1972, Dec, Afghanistan, AFG
-2.6935, 1973, Jan, Afghanistan, AFG
3.23735, 1973, Feb, Afghanistan, AFG
7.24478, 1973, Mar, Afghanistan, AFG
14.1067, 1973, Apr, Afghanistan, AFG
18.5926, 1973, May, Afghanistan, AFG
24.7274, 1973, Jun, Afghanistan, AFG
25.2408, 1973, Jul, Afghanistan, AFG
24.0635, 1973, Aug, Afghanistan, AFG
18.7762, 1973, Sep, Afghanistan, AFG
13.0112, 1973, Oct, Afghanistan, AFG
7.40116, 1973, Nov, Afghanistan, AFG
1.7021, 1973, Dec, Afghanistan, AFG
-1.3287, 1974, Jan, Afghanistan, AFG
-1.3732, 1974, Feb, Afghanistan, AFG
8.61675, 1974, Mar, Afghanistan, AFG
14.0311, 1974, Apr, Afghanistan, AFG
18.0908, 1974, May, Afghanistan, AFG
22.5157, 1974, Jun, Afghanistan, AFG
25.1709, 1974, Jul, Afghanistan, AFG
22.6384, 1974, Aug, Afghanistan, AFG
18.692, 1974, Sep, Afghanistan, AFG
10.9155, 1974, Oct, Afghanistan, AFG
6.66057, 1974, Nov, Afghanistan, AFG
0.8123, 1974, Dec, Afghanistan, AFG
-0.7634, 1975, Jan, Afghanistan, AFG
1.00747, 1975, Feb, Afghanistan, AFG
6.66347, 1975, Mar, Afghanistan, AFG
12.4581, 1975, Apr, Afghanistan, AFG
17.9485, 1975, May, Afghanistan, AFG
22.9502, 1975, Jun, Afghanistan, AFG
25.0396, 1975, Jul, Afghanistan, AFG
23.9779, 1975, Aug, Afghanistan, AFG
19.2404, 1975, Sep, Afghanistan, AFG
12.3508, 1975, Oct, Afghanistan, AFG
4.82645, 1975, Nov, Afghanistan, AFG
1.86365, 1975, Dec, Afghanistan, AFG
2.26892, 1976, Jan, Afghanistan, AFG
1.0017, 1976, Feb, Afghanistan, AFG
4.86561, 1976, Mar, Afghanistan, AFG
12.4399, 1976, Apr, Afghanistan, AFG
18.4929, 1976, May, Afghanistan, AFG
22.4975, 1976, Jun, Afghanistan, AFG
25.7331, 1976, Jul, Afghanistan, AFG
23.7818, 1976, Aug, Afghanistan, AFG
19.525, 1976, Sep, Afghanistan, AFG
13.5011, 1976, Oct, Afghanistan, AFG
4.68167, 1976, Nov, Afghanistan, AFG
1.37466, 1976, Dec, Afghanistan, AFG
-3.512, 1977, Jan, Afghanistan, AFG
2.16546, 1977, Feb, Afghanistan, AFG
11.1887, 1977, Mar, Afghanistan, AFG
14.6042, 1977, Apr, Afghanistan, AFG
18.4547, 1977, May, Afghanistan, AFG
24.4965, 1977, Jun, Afghanistan, AFG
25.7564, 1977, Jul, Afghanistan, AFG
23.7603, 1977, Aug, Afghanistan, AFG
18.8447, 1977, Sep, Afghanistan, AFG
14.0677, 1977, Oct, Afghanistan, AFG
8.60416, 1977, Nov, Afghanistan, AFG
3.53161, 1977, Dec, Afghanistan, AFG
-0.4713, 1978, Jan, Afghanistan, AFG
1.9583, 1978, Feb, Afghanistan, AFG
6.14395, 1978, Mar, Afghanistan, AFG
14.5581, 1978, Apr, Afghanistan, AFG
19.13, 1978, May, Afghanistan, AFG
23.6383, 1978, Jun, Afghanistan, AFG
24.9074, 1978, Jul, Afghanistan, AFG
23.5318, 1978, Aug, Afghanistan, AFG
19.6839, 1978, Sep, Afghanistan, AFG
13.7808, 1978, Oct, Afghanistan, AFG
5.65374, 1978, Nov, Afghanistan, AFG
4.6158, 1978, Dec, Afghanistan, AFG
1.01424, 1979, Jan, Afghanistan, AFG
3.2522, 1979, Feb, Afghanistan, AFG
6.1882, 1979, Mar, Afghanistan, AFG
14.8598, 1979, Apr, Afghanistan, AFG
15.4335, 1979, May, Afghanistan, AFG
22.8531, 1979, Jun, Afghanistan, AFG
25.6814, 1979, Jul, Afghanistan, AFG
22.7876, 1979, Aug, Afghanistan, AFG
19.149, 1979, Sep, Afghanistan, AFG
14.8913, 1979, Oct, Afghanistan, AFG
5.8675, 1979, Nov, Afghanistan, AFG
3.5176, 1979, Dec, Afghanistan, AFG
-0.5934, 1980, Jan, Afghanistan, AFG
1.28186, 1980, Feb, Afghanistan, AFG
6.5888, 1980, Mar, Afghanistan, AFG
15.7408, 1980, Apr, Afghanistan, AFG
19.3147, 1980, May, Afghanistan, AFG
23.1357, 1980, Jun, Afghanistan, AFG
25.3971, 1980, Jul, Afghanistan, AFG
23.8046, 1980, Aug, Afghanistan, AFG
18.972, 1980, Sep, Afghanistan, AFG
13.687, 1980, Oct, Afghanistan, AFG
8.57533, 1980, Nov, Afghanistan, AFG
3.80429, 1980, Dec, Afghanistan, AFG
1.66998, 1981, Jan, Afghanistan, AFG
3.48834, 1981, Feb, Afghanistan, AFG
8.82033, 1981, Mar, Afghanistan, AFG
14.1983, 1981, Apr, Afghanistan, AFG
18.926, 1981, May, Afghanistan, AFG
22.2723, 1981, Jun, Afghanistan, AFG
25.2357, 1981, Jul, Afghanistan, AFG
23.4365, 1981, Aug, Afghanistan, AFG
18.8953, 1981, Sep, Afghanistan, AFG
11.974, 1981, Oct, Afghanistan, AFG
7.29184, 1981, Nov, Afghanistan, AFG
3.95322, 1981, Dec, Afghanistan, AFG
0.53916, 1982, Jan, Afghanistan, AFG
0.33346, 1982, Feb, Afghanistan, AFG
5.67558, 1982, Mar, Afghanistan, AFG
13.7276, 1982, Apr, Afghanistan, AFG
18.1604, 1982, May, Afghanistan, AFG
22.8374, 1982, Jun, Afghanistan, AFG
24.6942, 1982, Jul, Afghanistan, AFG
23.5971, 1982, Aug, Afghanistan, AFG
17.9911, 1982, Sep, Afghanistan, AFG
13.4788, 1982, Oct, Afghanistan, AFG
5.42487, 1982, Nov, Afghanistan, AFG
0.97413, 1982, Dec, Afghanistan, AFG
0.62101, 1983, Jan, Afghanistan, AFG
3.02287, 1983, Feb, Afghanistan, AFG
5.32598, 1983, Mar, Afghanistan, AFG
11.912, 1983, Apr, Afghanistan, AFG
18.8965, 1983, May, Afghanistan, AFG
23.3651, 1983, Jun, Afghanistan, AFG
26.0589, 1983, Jul, Afghanistan, AFG
25.476, 1983, Aug, Afghanistan, AFG
20.3507, 1983, Sep, Afghanistan, AFG
12.9176, 1983, Oct, Afghanistan, AFG
8.45746, 1983, Nov, Afghanistan, AFG
2.11822, 1983, Dec, Afghanistan, AFG
-0.0446, 1984, Jan, Afghanistan, AFG
-1.7579, 1984, Feb, Afghanistan, AFG
9.08908, 1984, Mar, Afghanistan, AFG
14.0198, 1984, Apr, Afghanistan, AFG
19.0472, 1984, May, Afghanistan, AFG
23.9957, 1984, Jun, Afghanistan, AFG
25.7185, 1984, Jul, Afghanistan, AFG
25.373, 1984, Aug, Afghanistan, AFG
18.3489, 1984, Sep, Afghanistan, AFG
11.7264, 1984, Oct, Afghanistan, AFG
8.16632, 1984, Nov, Afghanistan, AFG
0.02453, 1984, Dec, Afghanistan, AFG
0.46012, 1985, Jan, Afghanistan, AFG
4.80627, 1985, Feb, Afghanistan, AFG
7.66603, 1985, Mar, Afghanistan, AFG
14.143, 1985, Apr, Afghanistan, AFG
18.148, 1985, May, Afghanistan, AFG
24.0948, 1985, Jun, Afghanistan, AFG
26.0299, 1985, Jul, Afghanistan, AFG
23.1361, 1985, Aug, Afghanistan, AFG
19.1645, 1985, Sep, Afghanistan, AFG
12.5001, 1985, Oct, Afghanistan, AFG
7.28767, 1985, Nov, Afghanistan, AFG
2.66524, 1985, Dec, Afghanistan, AFG
0.68352, 1986, Jan, Afghanistan, AFG
2.25265, 1986, Feb, Afghanistan, AFG
4.91749, 1986, Mar, Afghanistan, AFG
13.1829, 1986, Apr, Afghanistan, AFG
18.6524, 1986, May, Afghanistan, AFG
23.1273, 1986, Jun, Afghanistan, AFG
25.0293, 1986, Jul, Afghanistan, AFG
22.9746, 1986, Aug, Afghanistan, AFG
19.2033, 1986, Sep, Afghanistan, AFG
14.3118, 1986, Oct, Afghanistan, AFG
7.01342, 1986, Nov, Afghanistan, AFG
1.54689, 1986, Dec, Afghanistan, AFG
2.65179, 1987, Jan, Afghanistan, AFG
3.94242, 1987, Feb, Afghanistan, AFG
9.0764, 1987, Mar, Afghanistan, AFG
13.1758, 1987, Apr, Afghanistan, AFG
17.9132, 1987, May, Afghanistan, AFG
22.272, 1987, Jun, Afghanistan, AFG
24.7136, 1987, Jul, Afghanistan, AFG
24.92, 1987, Aug, Afghanistan, AFG
20.1882, 1987, Sep, Afghanistan, AFG
11.5264, 1987, Oct, Afghanistan, AFG
7.69405, 1987, Nov, Afghanistan, AFG
4.1914, 1987, Dec, Afghanistan, AFG
1.62906, 1988, Jan, Afghanistan, AFG
2.96797, 1988, Feb, Afghanistan, AFG
7.72008, 1988, Mar, Afghanistan, AFG
14.9275, 1988, Apr, Afghanistan, AFG
19.7737, 1988, May, Afghanistan, AFG
24.0983, 1988, Jun, Afghanistan, AFG
26.1905, 1988, Jul, Afghanistan, AFG
23.9786, 1988, Aug, Afghanistan, AFG
19.8555, 1988, Sep, Afghanistan, AFG
13.1063, 1988, Oct, Afghanistan, AFG
8.88999, 1988, Nov, Afghanistan, AFG
4.9283, 1988, Dec, Afghanistan, AFG
-1.165, 1989, Jan, Afghanistan, AFG
-0.3523, 1989, Feb, Afghanistan, AFG
7.54526, 1989, Mar, Afghanistan, AFG
12.0802, 1989, Apr, Afghanistan, AFG
16.5022, 1989, May, Afghanistan, AFG
23.2173, 1989, Jun, Afghanistan, AFG
25.0208, 1989, Jul, Afghanistan, AFG
23.3408, 1989, Aug, Afghanistan, AFG
19.19, 1989, Sep, Afghanistan, AFG
14.3603, 1989, Oct, Afghanistan, AFG
7.70558, 1989, Nov, Afghanistan, AFG
4.39244, 1989, Dec, Afghanistan, AFG
0.99596, 1990, Jan, Afghanistan, AFG
2.57156, 1990, Feb, Afghanistan, AFG
7.02419, 1990, Mar, Afghanistan, AFG
12.8453, 1990, Apr, Afghanistan, AFG
20.2995, 1990, May, Afghanistan, AFG
23.9767, 1990, Jun, Afghanistan, AFG
25.4349, 1990, Jul, Afghanistan, AFG
24.8094, 1990, Aug, Afghanistan, AFG
20.3988, 1990, Sep, Afghanistan, AFG
12.9972, 1990, Oct, Afghanistan, AFG
8.502, 1990, Nov, Afghanistan, AFG
1.95711, 1990, Dec, Afghanistan, AFG
-0.0311, 1991, Jan, Afghanistan, AFG
1.43654, 1991, Feb, Afghanistan, AFG
6.88685, 1991, Mar, Afghanistan, AFG
12.9397, 1991, Apr, Afghanistan, AFG
17.0755, 1991, May, Afghanistan, AFG
23.0777, 1991, Jun, Afghanistan, AFG
25.571, 1991, Jul, Afghanistan, AFG
23.9673, 1991, Aug, Afghanistan, AFG
19.38, 1991, Sep, Afghanistan, AFG
12.8779, 1991, Oct, Afghanistan, AFG
7.31675, 1991, Nov, Afghanistan, AFG
4.23571, 1991, Dec, Afghanistan, AFG
0.74637, 1992, Jan, Afghanistan, AFG
2.46018, 1992, Feb, Afghanistan, AFG
5.71341, 1992, Mar, Afghanistan, AFG
11.6926, 1992, Apr, Afghanistan, AFG
16.1108, 1992, May, Afghanistan, AFG
22.8875, 1992, Jun, Afghanistan, AFG
24.7068, 1992, Jul, Afghanistan, AFG
22.8633, 1992, Aug, Afghanistan, AFG
17.8588, 1992, Sep, Afghanistan, AFG
12.6981, 1992, Oct, Afghanistan, AFG
8.32035, 1992, Nov, Afghanistan, AFG
4.47636, 1992, Dec, Afghanistan, AFG
-0.0835, 1993, Jan, Afghanistan, AFG
4.33465, 1993, Feb, Afghanistan, AFG
6.12034, 1993, Mar, Afghanistan, AFG
13.3735, 1993, Apr, Afghanistan, AFG
18.7452, 1993, May, Afghanistan, AFG
22.888, 1993, Jun, Afghanistan, AFG
24.632, 1993, Jul, Afghanistan, AFG
23.3201, 1993, Aug, Afghanistan, AFG
19.6343, 1993, Sep, Afghanistan, AFG
12.0373, 1993, Oct, Afghanistan, AFG
7.40369, 1993, Nov, Afghanistan, AFG
3.32008, 1993, Dec, Afghanistan, AFG
1.11415, 1994, Jan, Afghanistan, AFG
1.14112, 1994, Feb, Afghanistan, AFG
8.97734, 1994, Mar, Afghanistan, AFG
11.9926, 1994, Apr, Afghanistan, AFG
18.6745, 1994, May, Afghanistan, AFG
23.8788, 1994, Jun, Afghanistan, AFG
25.0045, 1994, Jul, Afghanistan, AFG
24.5555, 1994, Aug, Afghanistan, AFG
17.101, 1994, Sep, Afghanistan, AFG
12.5059, 1994, Oct, Afghanistan, AFG
9.5064, 1994, Nov, Afghanistan, AFG
2.50841, 1994, Dec, Afghanistan, AFG
0.92358, 1995, Jan, Afghanistan, AFG
2.96133, 1995, Feb, Afghanistan, AFG
6.36893, 1995, Mar, Afghanistan, AFG
12.2676, 1995, Apr, Afghanistan, AFG
18.1187, 1995, May, Afghanistan, AFG
23.4941, 1995, Jun, Afghanistan, AFG
25.7798, 1995, Jul, Afghanistan, AFG
24.376, 1995, Aug, Afghanistan, AFG
19.0225, 1995, Sep, Afghanistan, AFG
13.5466, 1995, Oct, Afghanistan, AFG
7.86943, 1995, Nov, Afghanistan, AFG
1.76217, 1995, Dec, Afghanistan, AFG
-0.4884, 1996, Jan, Afghanistan, AFG
2.86922, 1996, Feb, Afghanistan, AFG
7.29518, 1996, Mar, Afghanistan, AFG
13.2754, 1996, Apr, Afghanistan, AFG
17.2489, 1996, May, Afghanistan, AFG
22.8459, 1996, Jun, Afghanistan, AFG
24.7896, 1996, Jul, Afghanistan, AFG
23.3293, 1996, Aug, Afghanistan, AFG
20.2124, 1996, Sep, Afghanistan, AFG
12.8698, 1996, Oct, Afghanistan, AFG
5.62819, 1996, Nov, Afghanistan, AFG
3.12772, 1996, Dec, Afghanistan, AFG
1.08346, 1997, Jan, Afghanistan, AFG
2.14471, 1997, Feb, Afghanistan, AFG
6.98142, 1997, Mar, Afghanistan, AFG
12.498, 1997, Apr, Afghanistan, AFG
16.4327, 1997, May, Afghanistan, AFG
23.3475, 1997, Jun, Afghanistan, AFG
26, 1997, Jul, Afghanistan, AFG
23.9246, 1997, Aug, Afghanistan, AFG
19.8114, 1997, Sep, Afghanistan, AFG
14.2275, 1997, Oct, Afghanistan, AFG
5.86869, 1997, Nov, Afghanistan, AFG
2.09488, 1997, Dec, Afghanistan, AFG
0.37702, 1998, Jan, Afghanistan, AFG
1.63968, 1998, Feb, Afghanistan, AFG
7.0112, 1998, Mar, Afghanistan, AFG
14.8399, 1998, Apr, Afghanistan, AFG
18.3174, 1998, May, Afghanistan, AFG
22.6717, 1998, Jun, Afghanistan, AFG
25.7497, 1998, Jul, Afghanistan, AFG
